Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_width_No.,MarksInOcularMicrometer_height_No.,Initials,Notes
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,75x,2.4,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Genus,Trichocerca,,75x,3,0.7,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Order,Calanoida,nauplius,75x,1.8,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Genus,Trichocerca,,75x,3,0.7,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Cyclopidae,,75x,2,,,HLW,#1
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,75x,2,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,75x,2,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Genus,Trichocerca,,75x,3.1,0.8,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,75x,1.8,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,75x,2.1,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Genus,Collotheca,,75x,1.5,0.6,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,B,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,2.1,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,2.4,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Trichocerca,,75x,3,0.8,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,2,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,1.7,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Cyclopidae,,75x,4,,,HLW,#1
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,2.4,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Order,Calanoida,nauplius,75x,1.6,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Trichocerca,,75x,3.4,0.7,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Order,Calanoida,nauplius,75x,1.5,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,75x,2,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Order,Cyclopoida,nauplius,75x,1.7,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Family,Gastropidae,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Collotheca,,75x,2,1,,HLW,"1, yikes - some of these gastropidae coud actually be collotheca…"
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Collotheca,,75x,2,1.1,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,D. birgei,,75x,3.1,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Trichocerca,,75x,3.2,0.7,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,22-Aug-19,12:00,F22Aug19_1.5m,C,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.6,0.6,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,2,,,HLW,#1
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.7,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.8,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,1.8,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.5,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.3,0.8,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.7,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,K. bostoniensis,,75x,1.1,0.4,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.8,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,K. bostoniensis,,75x,1,0.5,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.8,0.6,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3,0.6,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.2,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.1,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.4,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.6,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,3.4,,,HLW,#1; either M. rubellus or E. phaleratus
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,3.2,,,HLW,#3
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Suborder,Cladocera,,75x,1.5,,,HLW,baby
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Suborder,Cladocera,,75x,1.5,,,HLW,baby
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Suborder,Cladocera,,75x,1.6,,,HLW,baby
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.2,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,K. bostoniensis,,75x,1,0.5,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.9,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.2,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.2,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.2,0.8,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.4,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.5,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,3.3,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.2,0.8,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3,0.8,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.2,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,2.6,0.6,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.4,0.7,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.6,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.5,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,1.7,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,75x,2.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,75x,3.1,0.8,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,2.7,,,HLW,#3
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,3,,,HLW,#2
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,K. bostoniensis,,75x,1.1,0.4,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.2,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Suborder,Cladocera,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,2.9,,,HLW,#2
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Family,Cyclopidae,,75x,2,,,HLW,#1
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,exoskeleton
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Species,B. longirostris,,,,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Order,Cyclopoida,nauplius,75x,1.2,,,HLW,
FCR2019,FCR_50,2-Sep-19,12:00,F02Sep19_9.0m,A,Genus,Trichocerca,,,,,,HLW,
